time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2200000000000015,-0.162517505538,0.741297234274,14.7176793603,0.0714591732496,0.111373061141,0.0,-0.58018270953,0.970657745598,3.82042477208,0.0490763136957,0.0899238821578,0.0,414.07292728204527,413.6871176169524,414.7292121384763,416.8831378497977
2.2800000000000016,-0.199253907322,0.800743688137,14.9462571938,0.0744314431946,0.116863567049,0.0,-0.644828537228,1.01112896194,3.79879502497,0.0504449383918,0.0945007489783,0.0,413.51389447240734,413.9246200897439,413.6226374763237,413.744892349906
2.3400000000000016,-0.240464232114,0.862983360876,15.1777334168,0.0778083207555,0.122454980136,0.0,-0.729388693484,1.06381475999,3.9165238207,0.0659471941523,0.0904332812183,0.0,459.6936452249073,459.37822261854814,457.597708115609,458.83217769767697
2.4000000000000017,-0.286644814553,0.928315522608,15.4144682466,0.0814751515667,0.127938702657,0.0,-0.810459700747,1.11425577211,3.97427724282,0.0490818161985,0.0932519972052,0.0,441.3849604685138,441.62461588249795,441.6748769735653,440.2842446749647
2.4600000000000017,-0.338317174359,0.997067396106,15.6586383244,0.0850372595393,0.133642688601,0.0,-0.912512330256,1.17777372817,4.16384670719,0.0745356066714,0.0984661415173,0.0,482.0176921007649,482.4184905331415,481.5441391365295,483.46794518373196
2.520000000000002,-0.396473539789,1.06985768009,15.9158087728,0.0893778560581,0.139286022076,0.0,-1.02661741975,1.24900545604,4.40733402205,0.0675550697511,0.0833334527596,0.0,499.43195534219785,498.33329194647223,500.7228445686941,500.21812021947966
2.580000000000002,-0.460597315861,1.14637586261,16.1803763142,0.0938325196262,0.144326807014,0.0,-1.11127893286,1.30194977283,4.4113825333,0.0850622783417,0.0853379779242,0.0,428.8104134255453,428.9867306880893,428.21028683629754,429.70160413157527
2.640000000000002,-0.530292865729,1.22640791621,16.4478857997,0.0988491338367,0.149485814526,0.0,-1.21236778926,1.36623200408,4.50499237648,0.0805375005976,0.0872433150397,0.0,458.57532231578523,458.7325022380917,457.66986574393036,457.3150320579561
2.700000000000002,-0.606002661373,1.31028944389,16.7199352615,0.103597471154,0.154847499062,0.0,-1.31176146185,1.43022142351,4.56284776869,0.0761858288126,0.0932900725791,0.0,447.23154578138247,447.7304252789681,448.97413407619155,448.6258284503846
2.760000000000002,-0.68738318087,1.39783083007,16.9928906757,0.108118384174,0.160284359957,0.0,-1.40139876625,1.48817967631,4.5355499816,0.0736201314647,0.0846440840193,0.0,421.8003856535839,421.0602902766891,421.25404196214146,421.0368924483555
2.820000000000002,-0.774739125433,1.48925722164,17.2672631861,0.112601424617,0.165354359806,0.0,-1.51091234241,1.55972900735,4.60962754334,0.0768249491254,0.084210448067,0.0,454.36342230045796,454.3343304347289,454.6679755400174,454.9289234885954
2.880000000000002,-0.869083172742,1.58527259064,17.5479017322,0.117918098412,0.170283902124,0.0,-1.63432438944,1.64121065039,4.74410755082,0.105377338672,0.0777064502357,0.0,475.1246095080318,474.6306319714526,472.74319907557526,474.9441354903431
2.940000000000002,-0.970087260191,1.68570485915,17.8316631963,0.124423141643,0.174924359924,0.0,-1.73288552628,1.70703544615,4.71444848035,0.11388881176,0.076600233648,0.0,424.0880929940979,423.99811094573613,423.5302080528567,424.2726694156342
3.000000000000002,-1.07787706415,1.7907486028,18.1180231618,0.130867108665,0.179041112841,0.0,-1.86047767338,1.79500315521,4.83001392471,0.0894624284509,0.0435394517962,0.0,472.7356920677362,470.1839469760165,471.246935120512,469.3639310799558
3.0600000000000023,-1.19377868806,1.90146411742,18.4133079735,0.136839916024,0.181908204458,0.0,-2.00307159145,1.89599973216,5.0116380077,0.114484928706,0.0551498439751,0.0,492.0684818773358,492.9284578738751,491.145802811085,493.0056044204024
3.1200000000000023,-1.31670532007,2.01717830421,18.7108323449,0.143888498428,0.185236857343,0.0,-2.09481591965,1.96165320812,4.90603041924,0.122868239731,0.0561247711883,0.0,403.42194758851826,403.51240337018686,401.13815182280985,401.912803519445
3.1800000000000024,-1.44575608208,2.13736292634,19.0049591095,0.151632457517,0.188227388166,0.0,-2.20716328033,2.04509602153,4.89786833093,0.139221441664,0.0327157644894,0.0,436.9682395434868,435.0136096297439,434.55062023181836,435.93496159505577
